135.186.68.208	10000111101110100100010011010000	255.255.255.0	24	100001111011101001000100	133.1.1.1
189.16.171.246	10111101000100001010101111110110	255.255.224.0	19	1011110100010000101	77.94.128.1
128.90.200.232	10000000010110101100100011101000	255.255.252.0	22	1000000001011010110010	133.1.1.1
128.145.39.31	10000000100100010010011100011111	255.255.128.0	17	10000000100100010	77.94.128.1
165.83.54.146	10100101010100110011011010010010	255.255.0.0	16	1010010101010011	201.20.200.1
160.4.247.209	10100000000001001111011111010001	255.255.0.0	16	1010000000000100	77.94.128.1
155.244.130.178	10011011111101001000001010110010	255.255.255.0	24	100110111111010010000010	77.94.128.1
164.162.183.12	10100100101000101011011100001100	255.255.128.0	17	10100100101000101	201.20.200.1
183.33.31.198	10110111001000010001111111000110	255.255.128.0	17	10110111001000010	77.94.128.1
193.245.202.246	11000001111101011100101011110110	255.128.0.0	9	110000011	77.94.128.1
76.199.71.108	01001100110001110100011101101100	255.255.255.0	24	010011001100011101000111	77.94.128.1
129.42.17.98	10000001001010100001000101100010	255.255.224.0	19	1000000100101010000	77.94.128.1
140.244.128.153	10001100111101001000000010011001	255.255.224.0	19	1000110011110100100	201.20.200.1
138.115.149.42	10001010011100111001010100101010	255.255.252.0	22	1000101001110011100101	201.20.200.1
179.88.190.144	10110011010110001011111010010000	255.255.240.0	20	10110011010110001011	201.20.200.1
189.77.104.209	10111101010011010110100011010001	255.255.192.0	18	101111010100110101	133.1.1.1
135.12.190.80	10000111000011001011111001010000	255.255.254.0	23	10000111000011001011111	77.94.128.1
157.80.81.243	10011101010100000101000111110011	255.255.240.0	20	10011101010100000101	201.20.200.1
217.203.215.45	11011001110010111101011100101101	255.255.0.0	16	1101100111001011	133.1.1.1
196.82.134.189	11000100010100101000011010111101	255.0.0.0	8	11000100	133.1.1.1
143.112.188.108	10001111011100001011110001101100	255.255.252.0	22	1000111101110000101111	201.20.200.1
137.255.8.14	10001001111111110000100000001110	255.255.255.0	24	100010011111111100001000	201.20.200.1
183.137.220.14	10110111100010011101110000001110	255.255.0.0	16	1011011110001001	201.20.200.1
176.227.31.54	10110000111000110001111100110110	255.255.255.0	24	101100001110001100011111	201.20.200.1
191.97.225.8	10111111011000011110000100001000	255.255.128.0	17	10111111011000011	133.1.1.1
137.38.93.201	10001001001001100101110111001001	255.255.240.0	20	10001001001001100101	133.1.1.1
116.12.205.98	01110100000011001100110101100010	255.255.255.192	26	01110100000011001100110101	133.1.1.1
223.238.32.100	11011111111011100010000001100100	255.240.0.0	12	110111111110	201.20.200.1
214.86.189.18	11010110010101101011110100010010	255.248.0.0	13	1101011001010	201.20.200.1
206.202.32.113	11001110110010100010000001110001	255.254.0.0	15	110011101100101	201.20.200.1
167.128.188.94	10100111100000001011110001011110	255.255.254.0	23	10100111100000001011110	133.1.1.1
147.26.247.94	10010011000110101111011101011110	255.255.248.0	21	100100110001101011110	133.1.1.1
162.231.248.148	10100010111001111111100010010100	255.255.192.0	18	101000101110011111	133.1.1.1
139.24.99.141	10001011000110000110001110001101	255.255.248.0	21	100010110001100001100	77.94.128.1
217.95.51.163	11011001010111110011001110100011	255.224.0.0	11	11011001010	133.1.1.1
199.236.75.85	11000111111011000100101101010101	255.252.0.0	14	11000111111011	133.1.1.1
146.100.111.33	10010010011001000110111100100001	255.255.255.0	24	100100100110010001101111	77.94.128.1
165.118.173.45	10100101011101101010110100101101	255.255.254.0	23	10100101011101101010110	77.94.128.1
193.154.120.90	11000001100110100111100001011010	255.255.0.0	16	1100000110011010	133.1.1.1
209.106.117.241	11010001011010100111010111110001	255.255.0.0	16	1101000101101010	133.1.1.1
156.118.125.118	10011100011101100111110101110110	255.255.128.0	17	10011100011101100	201.20.200.1
142.144.49.113	10001110100100000011000101110001	255.255.248.0	21	100011101001000000110	133.1.1.1
196.21.229.76	11000100000101011110010101001100	255.0.0.0	8	11000100	201.20.200.1
131.136.132.118	10000011100010001000010001110110	255.255.128.0	17	10000011100010001	201.20.200.1
184.142.26.85	10111000100011100001101001010101	255.255.240.0	20	10111000100011100001	133.1.1.1
157.47.16.78	10011101001011110001000001001110	255.255.240.0	20	10011101001011110001	201.20.200.1
157.37.107.108	10011101001001010110101101101100	255.255.224.0	19	1001110100100101011	133.1.1.1
151.199.53.13	10010111110001110011010100001101	255.255.192.0	18	100101111100011100	201.20.200.1
131.92.181.222	10000011010111001011010111011110	255.255.192.0	18	100000110101110010	77.94.128.1
141.133.210.95	10001101100001011101001001011111	255.255.224.0	19	1000110110000101110	133.1.1.1
190.86.110.250	10111110010101100110111011111010	255.255.240.0	20	10111110010101100110	201.20.200.1
164.141.10.100	10100100100011010000101001100100	255.255.254.0	23	10100100100011010000101	201.20.200.1
151.171.247.226	10010111101010111111011111100010	255.255.224.0	19	1001011110101011111	133.1.1.1
176.1.221.139	10110000000000011101110110001011	255.255.192.0	18	101100000000000111	133.1.1.1
185.159.25.33	10111001100111110001100100100001	255.255.254.0	23	10111001100111110001100	77.94.128.1
141.217.72.74	10001101110110010100100001001010	255.255.128.0	17	10001101110110010	201.20.200.1
135.205.11.167	10000111110011010000101110100111	255.255.252.0	22	1000011111001101000010	77.94.128.1
161.191.166.37	10100001101111111010011000100101	255.255.255.0	24	101000011011111110100110	77.94.128.1
138.188.135.7	10001010101111001000011100000111	255.255.224.0	19	1000101010111100100	201.20.200.1
17.184.225.81	00010001101110001110000101010001	255.255.255.248	29	00010001101110001110000101010	133.1.1.1
148.130.22.64	10010100100000100001011001000000	255.255.128.0	17	10010100100000100	77.94.128.1
141.185.86.78	10001101101110010101011001001110	255.255.248.0	21	100011011011100101010	201.20.200.1
195.140.141.207	11000011100011001000110111001111	255.248.0.0	13	1100001110001	77.94.128.1
173.99.213.204	10101101011000111101010111001100	255.255.192.0	18	101011010110001111	133.1.1.1
151.5.65.121	10010111000001010100000101111001	255.255.128.0	17	10010111000001010	77.94.128.1
189.22.171.163	10111101000101101010101110100011	255.255.254.0	23	10111101000101101010101	133.1.1.1
222.142.245.229	11011110100011101111010111100101	255.254.0.0	15	110111101000111	201.20.200.1
56.145.76.77	00111000100100010100110001001101	255.255.255.192	26	00111000100100010100110001	77.94.128.1
197.43.7.207	11000101001010110000011111001111	255.255.0.0	16	1100010100101011	77.94.128.1
130.156.135.37	10000010100111001000011100100101	255.255.248.0	21	100000101001110010000	201.20.200.1
173.125.97.109	10101101011111010110000101101101	255.255.240.0	20	10101101011111010110	133.1.1.1
140.40.147.183	10001100001010001001001110110111	255.255.252.0	22	1000110000101000100100	133.1.1.1
212.5.197.91	11010100000001011100010101011011	255.192.0.0	10	1101010000	201.20.200.1
131.212.83.235	10000011110101000101001111101011	255.255.224.0	19	1000001111010100010	133.1.1.1
155.255.46.187	10011011111111110010111010111011	255.255.192.0	18	100110111111111100	133.1.1.1
195.210.63.131	11000011110100100011111110000011	255.192.0.0	10	1100001111	77.94.128.1
178.123.237.50	10110010011110111110110100110010	255.255.192.0	18	101100100111101111	201.20.200.1
219.137.221.19	11011011100010011101110100010011	255.128.0.0	9	110110111	133.1.1.1
73.96.175.78	01001001011000001010111101001110	255.255.255.192	26	01001001011000001010111101	201.20.200.1
131.181.30.100	10000011101101010001111001100100	255.255.240.0	20	10000011101101010001	133.1.1.1
147.154.101.105	10010011100110100110010101101001	255.255.0.0	16	1001001110011010	133.1.1.1
176.23.67.185	10110000000101110100001110111001	255.255.248.0	21	101100000001011101000	201.20.200.1
161.171.11.144	10100001101010110000101110010000	255.255.224.0	19	1010000110101011000	201.20.200.1
172.173.242.175	10101100101011011111001010101111	255.255.255.0	24	101011001010110111110010	77.94.128.1
150.69.200.153	10010110010001011100100010011001	255.255.252.0	22	1001011001000101110010	201.20.200.1
221.185.164.92	11011101101110011010010001011100	255.254.0.0	15	110111011011100	201.20.200.1
168.51.124.44	10101000001100110111110000101100	255.255.248.0	21	101010000011001101111	201.20.200.1
179.18.202.67	10110011000100101100101001000011	255.255.254.0	23	10110011000100101100101	77.94.128.1
161.209.246.95	10100001110100011111011001011111	255.255.224.0	19	1010000111010001111	133.1.1.1
158.64.247.169	10011110010000001111011110101001	255.255.255.0	24	100111100100000011110111	201.20.200.1
177.149.192.40	10110001100101011100000000101000	255.255.192.0	18	101100011001010111	133.1.1.1
173.26.121.21	10101101000110100111100100010101	255.255.255.0	24	101011010001101001111001	133.1.1.1
190.99.147.62	10111110011000111001001100111110	255.255.128.0	17	10111110011000111	133.1.1.1
176.132.31.209	10110000100001000001111111010001	255.255.224.0	19	1011000010000100000	201.20.200.1
178.68.54.22	10110010010001000011011000010110	255.255.0.0	16	1011001001000100	201.20.200.1
172.205.50.173	10101100110011010011001010101101	255.255.252.0	22	1010110011001101001100	201.20.200.1
169.23.207.125	10101001000101111100111101111101	255.255.255.0	24	101010010001011111001111	77.94.128.1
218.85.124.3	11011010010101010111110000000011	255.0.0.0	8	11011010	77.94.128.1
207.96.232.4	11001111011000001110100000000100	255.192.0.0	10	1100111101	133.1.1.1
128.105.247.172	10000000011010011111011110101100	255.255.0.0	16	1000000001101001	77.94.128.1
223.147.59.142	11011111100100110011101110001110	255.192.0.0	10	1101111110	201.20.200.1
189.229.166.136	10111101111001011010011010001000	255.255.128.0	17	10111101111001011	133.1.1.1
136.97.242.199	10001000011000011111001011000111	255.255.252.0	22	1000100001100001111100	77.94.128.1
167.79.240.29	10100111010011111111000000011101	255.255.0.0	16	1010011101001111	133.1.1.1
177.211.218.166	10110001110100111101101010100110	255.255.248.0	21	101100011101001111011	201.20.200.1
147.51.217.79	10010011001100111101100101001111	255.255.224.0	19	1001001100110011110	77.94.128.1
162.58.178.190	10100010001110101011001010111110	255.255.254.0	23	10100010001110101011001	133.1.1.1
211.94.136.203	11010011010111101000100011001011	255.128.0.0	9	110100110	201.20.200.1
220.137.117.254	11011100100010010111010111111110	255.254.0.0	15	110111001000100	201.20.200.1
217.219.143.50	11011001110110111000111100110010	255.255.0.0	16	1101100111011011	201.20.200.1
217.65.69.64	11011001010000010100010101000000	255.252.0.0	14	11011001010000	77.94.128.1
174.4.133.125	10101110000001001000010101111101	255.255.252.0	22	1010111000000100100001	201.20.200.1
198.34.199.10	11000110001000101100011100001010	255.248.0.0	13	1100011000100	201.20.200.1
54.34.165.22	00110110001000101010010100010110	255.255.255.0	24	001101100010001010100101	201.20.200.1
128.220.63.57	10000000110111000011111100111001	255.255.0.0	16	1000000011011100	133.1.1.1
156.43.54.108	10011100001010110011011001101100	255.255.255.0	24	100111000010101100110110	201.20.200.1
174.3.70.50	10101110000000110100011000110010	255.255.240.0	20	10101110000000110100	133.1.1.1
145.246.251.250	10010001111101101111101111111010	255.255.240.0	20	10010001111101101111	201.20.200.1
181.62.79.178	10110101001111100100111110110010	255.255.224.0	19	1011010100111110010	77.94.128.1
100.109.130.192	01100100011011011000001011000000	255.255.255.248	29	01100100011011011000001011000	133.1.1.1
173.158.56.171	10101101100111100011100010101011	255.255.252.0	22	1010110110011110001110	133.1.1.1
185.197.86.180	10111001110001010101011010110100	255.255.192.0	18	101110011100010101	133.1.1.1
163.51.135.254	10100011001100111000011111111110	255.255.128.0	17	10100011001100111	133.1.1.1
11.58.114.224	00001011001110100111001011100000	255.255.255.224	27	000010110011101001110010111	77.94.128.1
190.154.230.12	10111110100110101110011000001100	255.255.128.0	17	10111110100110101	77.94.128.1
148.133.233.73	10010100100001011110100101001001	255.255.0.0	16	1001010010000101	133.1.1.1
6.132.96.155	00000110100001000110000010011011	255.255.255.192	26	00000110100001000110000010	201.20.200.1
128.81.86.80	10000000010100010101011001010000	255.255.128.0	17	10000000010100010	201.20.200.1
219.250.134.71	11011011111110101000011001000111	255.240.0.0	12	110110111111	77.94.128.1
167.101.136.222	10100111011001011000100011011110	255.255.0.0	16	1010011101100101	77.94.128.1
164.169.2.78	10100100101010010000001001001110	255.255.248.0	21	101001001010100100000	77.94.128.1
157.8.16.212	10011101000010000001000011010100	255.255.254.0	23	10011101000010000001000	201.20.200.1
155.46.185.159	10011011001011101011100110011111	255.255.0.0	16	1001101100101110	201.20.200.1
214.36.248.205	11010110001001001111100011001101	255.248.0.0	13	1101011000100	77.94.128.1
175.34.173.222	10101111001000101010110111011110	255.255.248.0	21	101011110010001010101	201.20.200.1
145.149.28.87	10010001100101010001110001010111	255.255.240.0	20	10010001100101010001	133.1.1.1
138.48.23.145	10001010001100000001011110010001	255.255.252.0	22	1000101000110000000101	201.20.200.1
133.62.25.92	10000101001111100001100101011100	255.255.252.0	22	1000010100111110000110	133.1.1.1
144.106.67.11	10010000011010100100001100001011	255.255.128.0	17	10010000011010100	77.94.128.1
201.121.248.220	11001001011110011111100011011100	255.252.0.0	14	11001001011110	77.94.128.1
164.141.157.64	10100100100011011001110101000000	255.255.252.0	22	1010010010001101100111	77.94.128.1
40.120.155.90	00101000011110001001101101011010	255.255.255.248	29	00101000011110001001101101011	77.94.128.1
142.0.194.111	10001110000000001100001001101111	255.255.240.0	20	10001110000000001100	201.20.200.1
171.91.147.171	10101011010110111001001110101011	255.255.248.0	21	101010110101101110010	201.20.200.1
139.54.149.252	10001011001101101001010111111100	255.255.254.0	23	10001011001101101001010	201.20.200.1
218.144.232.240	11011010100100001110100011110000	255.248.0.0	13	1101101010010	133.1.1.1
134.229.197.14	10000110111001011100010100001110	255.255.254.0	23	10000110111001011100010	133.1.1.1
178.93.183.16	10110010010111011011011100010000	255.255.0.0	16	1011001001011101	201.20.200.1
163.231.63.94	10100011111001110011111101011110	255.255.248.0	21	101000111110011100111	77.94.128.1
146.218.89.180	10010010110110100101100110110100	255.255.0.0	16	1001001011011010	77.94.128.1
135.236.210.211	10000111111011001101001011010011	255.255.248.0	21	100001111110110011010	133.1.1.1
141.18.45.77	10001101000100100010110101001101	255.255.192.0	18	100011010001001000	133.1.1.1
158.176.121.132	10011110101100000111100110000100	255.255.224.0	19	1001111010110000011	201.20.200.1
218.39.5.36	11011010001001110000010100100100	255.0.0.0	8	11011010	133.1.1.1
216.254.7.212	11011000111111100000011111010100	255.192.0.0	10	1101100011	133.1.1.1
168.123.87.48	10101000011110110101011100110000	255.255.192.0	18	101010000111101101	201.20.200.1
162.54.130.137	10100010001101101000001010001001	255.255.192.0	18	101000100011011010	201.20.200.1
188.149.162.93	10111100100101011010001001011101	255.255.252.0	22	1011110010010101101000	77.94.128.1
151.117.202.37	10010111011101011100101000100101	255.255.255.0	24	100101110111010111001010	77.94.128.1
178.53.26.133	10110010001101010001101010000101	255.255.240.0	20	10110010001101010001	201.20.200.1
163.35.213.225	10100011001000111101010111100001	255.255.252.0	22	1010001100100011110101	77.94.128.1
156.130.108.144	10011100100000100110110010010000	255.255.240.0	20	10011100100000100110	133.1.1.1
144.175.7.177	10010000101011110000011110110001	255.255.0.0	16	1001000010101111	77.94.128.1
185.208.14.208	10111001110100000000111011010000	255.255.0.0	16	1011100111010000	201.20.200.1
184.18.111.28	10111000000100100110111100011100	255.255.248.0	21	101110000001001001101	77.94.128.1
206.196.173.167	11001110110001001010110110100111	255.252.0.0	14	11001110110001	133.1.1.1
18.135.244.142	00010010100001111111010010001110	255.255.255.224	27	000100101000011111110100100	77.94.128.1
177.22.91.239	10110001000101100101101111101111	255.255.255.0	24	101100010001011001011011	201.20.200.1
48.20.100.84	00110000000101000110010001010100	255.255.255.128	25	0011000000010100011001000	201.20.200.1
174.84.66.55	10101110010101000100001000110111	255.255.224.0	19	1010111001010100010	77.94.128.1
215.219.202.175	11010111110110111100101010101111	255.255.0.0	16	1101011111011011	77.94.128.1
184.235.95.233	10111000111010110101111111101001	255.255.128.0	17	10111000111010110	201.20.200.1
216.172.77.224	11011000101011000100110111100000	255.248.0.0	13	1101100010101	133.1.1.1
212.153.58.154	11010100100110010011101010011010	255.224.0.0	11	11010100100	77.94.128.1
74.211.33.152	01001010110100110010000110011000	255.255.255.224	27	010010101101001100100001100	201.20.200.1
158.197.177.32	10011110110001011011000100100000	255.255.255.0	24	100111101100010110110001	77.94.128.1
136.216.5.70	10001000110110000000010101000110	255.255.252.0	22	1000100011011000000001	201.20.200.1
218.206.140.94	11011010110011101000110001011110	255.254.0.0	15	110110101100111	77.94.128.1
156.95.230.3	10011100010111111110011000000011	255.255.240.0	20	10011100010111111110	77.94.128.1
46.225.66.176	00101110111000010100001010110000	255.255.255.192	26	00101110111000010100001010	77.94.128.1
188.116.170.177	10111100011101001010101010110001	255.255.240.0	20	10111100011101001010	77.94.128.1
157.131.11.24	10011101100000110000101100011000	255.255.255.0	24	100111011000001100001011	77.94.128.1
132.50.40.58	10000100001100100010100000111010	255.255.240.0	20	10000100001100100010	133.1.1.1
91.77.84.130	01011011010011010101010010000010	255.255.255.224	27	010110110100110101010100100	201.20.200.1
165.212.155.189	10100101110101001001101110111101	255.255.240.0	20	10100101110101001001	133.1.1.1
175.254.162.225	10101111111111101010001011100001	255.255.252.0	22	1010111111111110101000	201.20.200.1
137.224.53.210	10001001111000000011010111010010	255.255.248.0	21	100010011110000000110	201.20.200.1
174.81.101.197	10101110010100010110010111000101	255.255.240.0	20	10101110010100010110	201.20.200.1
141.120.71.196	10001101011110000100011111000100	255.255.254.0	23	10001101011110000100011	133.1.1.1
168.60.27.163	10101000001111000001101110100011	255.255.0.0	16	1010100000111100	133.1.1.1
175.112.40.216	10101111011100000010100011011000	255.255.0.0	16	1010111101110000	133.1.1.1
143.244.153.75	10001111111101001001100101001011	255.255.224.0	19	1000111111110100100	201.20.200.1
134.254.109.9	10000110111111100110110100001001	255.255.0.0	16	1000011011111110	133.1.1.1
165.49.100.83	10100101001100010110010001010011	255.255.254.0	23	10100101001100010110010	201.20.200.1
110.161.109.241	01101110101000010110110111110001	255.255.255.0	24	011011101010000101101101	77.94.128.1
186.224.209.62	10111010111000001101000100111110	255.255.0.0	16	1011101011100000	133.1.1.1
141.69.177.228	10001101010001011011000111100100	255.255.128.0	17	10001101010001011	133.1.1.1
150.8.193.172	10010110000010001100000110101100	255.255.0.0	16	1001011000001000	133.1.1.1
142.222.39.241	10001110110111100010011111110001	255.255.255.0	24	100011101101111000100111	201.20.200.1
218.95.184.44	11011010010111111011100000101100	255.128.0.0	9	110110100	77.94.128.1
193.221.224.90	11000001110111011110000001011010	255.252.0.0	14	11000001110111	133.1.1.1
150.178.79.126	10010110101100100100111101111110	255.255.240.0	20	10010110101100100100	77.94.128.1
154.253.28.86	10011010111111010001110001010110	255.255.0.0	16	1001101011111101	201.20.200.1
157.227.243.48	10011101111000111111001100110000	255.255.0.0	16	1001110111100011	133.1.1.1
145.11.201.34	10010001000010111100100100100010	255.255.255.0	24	100100010000101111001001	201.20.200.1
213.9.103.9	11010101000010010110011100001001	255.192.0.0	10	1101010100	77.94.128.1
206.45.39.213	11001110001011010010011111010101	255.254.0.0	15	110011100010110	133.1.1.1
182.73.229.241	10110110010010011110010111110001	255.255.192.0	18	101101100100100111	133.1.1.1
43.208.55.204	00101011110100000011011111001100	255.255.255.0	24	001010111101000000110111	77.94.128.1
182.36.210.174	10110110001001001101001010101110	255.255.0.0	16	1011011000100100	201.20.200.1
188.233.181.111	10111100111010011011010101101111	255.255.128.0	17	10111100111010011	133.1.1.1
157.90.16.243	10011101010110100001000011110011	255.255.192.0	18	100111010101101000	133.1.1.1
128.246.22.216	10000000111101100001011011011000	255.255.0.0	16	1000000011110110	133.1.1.1
171.33.206.22	10101011001000011100111000010110	255.255.255.0	24	101010110010000111001110	133.1.1.1
165.190.175.141	10100101101111101010111110001101	255.255.252.0	22	1010010110111110101011	201.20.200.1
143.207.64.88	10001111110011110100000001011000	255.255.252.0	22	1000111111001111010000	133.1.1.1
182.69.96.51	10110110010001010110000000110011	255.255.224.0	19	1011011001000101011	133.1.1.1
140.91.189.70	10001100010110111011110101000110	255.255.0.0	16	1000110001011011	201.20.200.1
133.202.68.131	10000101110010100100010010000011	255.255.224.0	19	1000010111001010010	201.20.200.1
18.6.165.24	00010010000001101010010100011000	255.255.255.252	30	000100100000011010100101000110	201.20.200.1
221.150.30.0	11011101100101100001111000000000	255.254.0.0	15	110111011001011	133.1.1.1
115.68.146.240	01110011010001001001001011110000	255.255.255.252	30	011100110100010010010010111100	201.20.200.1
220.142.80.91	11011100100011100101000001011011	255.240.0.0	12	110111001000	201.20.200.1
166.235.197.174	10100110111010111100010110101110	255.255.248.0	21	101001101110101111000	133.1.1.1
203.14.9.114	11001011000011100000100101110010	255.252.0.0	14	11001011000011	77.94.128.1
147.41.246.238	10010011001010011111011011101110	255.255.240.0	20	10010011001010011111	77.94.128.1
155.188.137.90	10011011101111001000100101011010	255.255.192.0	18	100110111011110010	77.94.128.1
135.132.170.101	10000111100001001010101001100101	255.255.224.0	19	1000011110000100101	201.20.200.1
162.155.211.67	10100010100110111101001101000011	255.255.0.0	16	1010001010011011	201.20.200.1
135.61.186.7	10000111001111011011101000000111	255.255.240.0	20	10000111001111011011	77.94.128.1
133.26.79.174	10000101000110100100111110101110	255.255.0.0	16	1000010100011010	133.1.1.1
171.67.226.216	10101011010000111110001011011000	255.255.0.0	16	1010101101000011	77.94.128.1
185.224.32.109	10111001111000000010000001101101	255.255.224.0	19	1011100111100000001	77.94.128.1
199.58.177.192	11000111001110101011000111000000	255.255.0.0	16	1100011100111010	201.20.200.1
189.166.175.247	10111101101001101010111111110111	255.255.255.0	24	101111011010011010101111	77.94.128.1
141.201.25.21	10001101110010010001100100010101	255.255.224.0	19	1000110111001001000	77.94.128.1
155.184.170.163	10011011101110001010101010100011	255.255.252.0	22	1001101110111000101010	77.94.128.1
157.232.191.20	10011101111010001011111100010100	255.255.192.0	18	100111011110100010	201.20.200.1
75.122.53.124	01001011011110100011010101111100	255.255.255.128	25	0100101101111010001101010	77.94.128.1
150.211.100.251	10010110110100110110010011111011	255.255.0.0	16	1001011011010011	77.94.128.1
220.17.204.24	11011100000100011100110000011000	255.128.0.0	9	110111000	133.1.1.1
197.113.108.142	11000101011100010110110010001110	255.128.0.0	9	110001010	201.20.200.1
34.48.195.222	00100010001100001100001111011110	255.255.255.248	29	00100010001100001100001111011	133.1.1.1
139.202.40.69	10001011110010100010100001000101	255.255.224.0	19	1000101111001010001	201.20.200.1
151.55.64.160	10010111001101110100000010100000	255.255.248.0	21	100101110011011101000	133.1.1.1
133.64.107.68	10000101010000000110101101000100	255.255.255.0	24	100001010100000001101011	133.1.1.1
130.87.52.139	10000010010101110011010010001011	255.255.248.0	21	100000100101011100110	201.20.200.1
209.64.146.13	11010001010000001001001000001101	255.240.0.0	12	110100010100	133.1.1.1
184.157.223.170	10111000100111011101111110101010	255.255.128.0	17	10111000100111011	77.94.128.1
161.181.79.204	10100001101101010100111111001100	255.255.248.0	21	101000011011010101001	201.20.200.1
177.95.13.176	10110001010111110000110110110000	255.255.0.0	16	1011000101011111	201.20.200.1
212.43.95.33	11010100001010110101111100100001	255.192.0.0	10	1101010000	201.20.200.1
198.85.161.14	11000110010101011010000100001110	255.240.0.0	12	110001100101	133.1.1.1
164.222.247.164	10100100110111101111011110100100	255.255.240.0	20	10100100110111101111	133.1.1.1
143.244.26.52	10001111111101000001101000110100	255.255.128.0	17	10001111111101000	77.94.128.1
203.15.246.39	11001011000011111111011000100111	255.252.0.0	14	11001011000011	201.20.200.1
136.149.15.117	10001000100101010000111101110101	255.255.128.0	17	10001000100101010	77.94.128.1
165.119.207.62	10100101011101111100111100111110	255.255.255.0	24	101001010111011111001111	77.94.128.1
181.252.54.114	10110101111111000011011001110010	255.255.240.0	20	10110101111111000011	201.20.200.1
140.64.211.167	10001100010000001101001110100111	255.255.254.0	23	10001100010000001101001	77.94.128.1
195.93.224.79	11000011010111011110000001001111	255.224.0.0	11	11000011010	201.20.200.1
193.128.191.190	11000001100000001011111110111110	255.192.0.0	10	1100000110	77.94.128.1
156.30.121.218	10011100000111100111100111011010	255.255.128.0	17	10011100000111100	201.20.200.1
140.176.130.33	10001100101100001000001000100001	255.255.240.0	20	10001100101100001000	133.1.1.1
64.92.10.209	01000000010111000000101011010001	255.255.255.254	31	0100000001011100000010101101000	201.20.200.1
40.147.25.73	00101000100100110001100101001001	255.255.255.0	24	001010001001001100011001	133.1.1.1
219.182.251.206	11011011101101101111101111001110	255.252.0.0	14	11011011101101	77.94.128.1
221.240.179.245	11011101111100001011001111110101	255.248.0.0	13	1101110111110	201.20.200.1
185.65.140.92	10111001010000011000110001011100	255.255.192.0	18	101110010100000110	133.1.1.1
44.202.170.6	00101100110010101010101000000110	255.255.255.254	31	0010110011001010101010100000011	77.94.128.1
131.73.0.30	10000011010010010000000000011110	255.255.192.0	18	100000110100100100	133.1.1.1
156.9.29.173	10011100000010010001110110101101	255.255.254.0	23	10011100000010010001110	77.94.128.1
212.66.188.89	11010100010000101011110001011001	255.255.0.0	16	1101010001000010	133.1.1.1
133.44.239.80	10000101001011001110111101010000	255.255.0.0	16	1000010100101100	201.20.200.1
152.190.153.55	10011000101111101001100100110111	255.255.255.0	24	100110001011111010011001	77.94.128.1
166.81.161.225	10100110010100011010000111100001	255.255.255.0	24	101001100101000110100001	77.94.128.1
157.116.59.110	10011101011101000011101101101110	255.255.240.0	20	10011101011101000011	133.1.1.1
165.251.218.144	10100101111110111101101010010000	255.255.0.0	16	1010010111111011	201.20.200.1
98.122.113.62	01100010011110100111000100111110	255.255.255.224	27	011000100111101001110001001	201.20.200.1
