138.84.193.14	10001010010101001100000100001110	255.255.240.0	20	10001010010101001100	201.20.200.1
218.159.201.69	11011010100111111100100101000101	255.192.0.0	10	1101101010	133.1.1.1
163.250.110.168	10100011111110100110111010101000	255.255.255.0	24	101000111111101001101110	201.20.200.1
181.29.97.47	10110101000111010110000100101111	255.255.252.0	22	1011010100011101011000	133.1.1.1
141.212.208.202	10001101110101001101000011001010	255.255.248.0	21	100011011101010011010	77.94.128.1
142.230.214.63	10001110111001101101011000111111	255.255.192.0	18	100011101110011011	133.1.1.1
195.131.75.165	11000011100000110100101110100101	255.248.0.0	13	1100001110000	77.94.128.1
19.21.200.65	00010011000101011100100001000001	255.255.255.254	31	0001001100010101110010000100000	77.94.128.1
151.104.51.196	10010111011010000011001111000100	255.255.254.0	23	10010111011010000011001	201.20.200.1
96.140.66.140	01100000100011000100001010001100	255.255.255.224	27	011000001000110001000010100	201.20.200.1
176.200.179.86	10110000110010001011001101010110	255.255.254.0	23	10110000110010001011001	201.20.200.1
187.35.16.215	10111011001000110001000011010111	255.255.240.0	20	10111011001000110001	133.1.1.1
122.75.140.121	01111010010010111000110001111001	255.255.255.255	32	01111010010010111000110001111001	201.20.200.1
128.57.110.68	10000000001110010110111001000100	255.255.0.0	16	1000000000111001	77.94.128.1
167.28.63.11	10100111000111000011111100001011	255.255.192.0	18	101001110001110000	133.1.1.1
139.7.215.61	10001011000001111101011100111101	255.255.240.0	20	10001011000001111101	201.20.200.1
155.61.246.22	10011011001111011111011000010110	255.255.254.0	23	10011011001111011111011	133.1.1.1
194.195.130.219	11000010110000111000001011011011	255.255.0.0	16	1100001011000011	77.94.128.1
172.43.119.74	10101100001010110111011101001010	255.255.255.0	24	101011000010101101110111	133.1.1.1
152.40.157.215	10011000001010001001110111010111	255.255.224.0	19	1001100000101000100	201.20.200.1
102.60.145.150	01100110001111001001000110010110	255.255.255.254	31	0110011000111100100100011001011	77.94.128.1
200.138.239.251	11001000100010101110111111111011	255.248.0.0	13	1100100010001	133.1.1.1
174.71.150.5	10101110010001111001011000000101	255.255.224.0	19	1010111001000111100	201.20.200.1
17.10.85.26	00010001000010100101010100011010	255.255.255.255	32	00010001000010100101010100011010	201.20.200.1
169.59.178.12	10101001001110111011001000001100	255.255.240.0	20	10101001001110111011	133.1.1.1
190.133.162.133	10111110100001011010001010000101	255.255.254.0	23	10111110100001011010001	201.20.200.1
142.191.177.212	10001110101111111011000111010100	255.255.0.0	16	1000111010111111	201.20.200.1
21.230.15.18	00010101111001100000111100010010	255.255.255.192	26	00010101111001100000111100	201.20.200.1
168.164.254.86	10101000101001001111111001010110	255.255.128.0	17	10101000101001001	201.20.200.1
129.253.79.159	10000001111111010100111110011111	255.255.254.0	23	10000001111111010100111	133.1.1.1
221.30.15.250	11011101000111100000111111111010	255.128.0.0	9	110111010	133.1.1.1
174.150.126.63	10101110100101100111111000111111	255.255.224.0	19	1010111010010110011	77.94.128.1
160.49.110.249	10100000001100010110111011111001	255.255.254.0	23	10100000001100010110111	133.1.1.1
152.120.240.178	10011000011110001111000010110010	255.255.0.0	16	1001100001111000	133.1.1.1
139.21.53.77	10001011000101010011010101001101	255.255.128.0	17	10001011000101010	133.1.1.1
130.89.223.35	10000010010110011101111100100011	255.255.0.0	16	1000001001011001	201.20.200.1
141.49.134.248	10001101001100011000011011111000	255.255.128.0	17	10001101001100011	201.20.200.1
173.194.225.133	10101101110000101110000110000101	255.255.255.0	24	101011011100001011100001	133.1.1.1
